device_uptime_ms,breath_carrier_g,breath_baseline_g,breath_detrended_g,breath_filtered_g,slope_g,amplitude_threshold_g,last_peak_value_g,last_trough_value_g,dynamic_acc_norm_g,gyro_norm_dps,motion_level_code,reject_reason_code,has_peak,has_trough,accepted_cycle_count,peak_trough_balance,acc_raw_x,acc_raw_y,acc_raw_z,gyro_raw_x,gyro_raw_y,gyro_raw_z
223168,0.62744,0.64690,-0.01946,-0.00748,-0.00089,0.01693,0.00592,-0.00647,0.02683,25.75697,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1788,-12056,10280,2009,764,-2601
223188,0.64014,0.64686,-0.00672,-0.00724,-0.00076,0.01693,0.00592,-0.00647,0.01050,26.32350,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1764,-12236,10488,2107,790,-2613
223208,0.65210,0.64689,0.00521,-0.00316,-0.00018,0.01693,0.00592,-0.00647,0.01018,26.14622,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1820,-12064,10684,2036,815,-2631
223228,0.63354,0.64681,-0.01327,-0.00647,-0.00055,0.01693,0.00592,-0.00647,0.01819,26.04035,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1828,-12152,10380,2043,739,-2630
223248,0.65088,0.64684,0.00404,-0.00303,-0.00007,0.01693,0.00592,-0.00647,0.00678,26.54774,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1740,-12168,10664,2100,794,-2656
223268,0.64453,0.64682,-0.00229,-0.00279,-0.00003,0.01693,0.00592,-0.00647,0.01803,26.26284,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1744,-12012,10560,2056,773,-2648
223288,0.62939,0.64672,-0.01732,-0.00756,-0.00060,0.01693,0.00592,-0.00647,0.02048,25.62142,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1692,-12180,10312,2066,618,-2572
223308,0.67310,0.64688,0.02622,0.00352,0.00080,0.01693,0.00592,-0.00314,0.00115,26.41654,0.00000,8.00000,1.00000,1.00000,26.00000,4294967040.00000,1720,-12020,11028,2056,981,-2605
223328,0.62646,0.64675,-0.02029,-0.00429,-0.00023,0.01693,0.00592,-0.00314,0.02553,25.43697,0.00000,8.00000,1.00000,1.00000,26.00000,4294967040.00000,1800,-12096,10264,2015,776,-2538
223348,0.62744,0.64664,-0.01920,-0.00918,-0.00079,0.01693,0.00592,-0.00314,0.02244,27.10348,0.00000,8.00000,1.00000,1.00000,26.00000,4294967040.00000,1888,-12136,10280,2264,775,-2623
223368,0.63672,0.64658,-0.00986,-0.00941,-0.00073,0.01693,0.00592,-0.00314,0.02184,26.64954,0.00000,8.00000,1.00000,1.00000,26.00000,4294967040.00000,1800,-12032,10432,2287,844,-2499
223388,0.66455,0.64669,0.01786,-0.00047,0.00043,0.01693,0.00592,-0.00409,0.00488,25.46128,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1728,-12012,10888,1942,743,-2608
223408,0.62671,0.64657,-0.01986,-0.00683,-0.00038,0.01693,0.00592,-0.00409,0.02531,25.68787,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1728,-12108,10268,1957,702,-2646
223428,0.65356,0.64661,0.00696,-0.00231,0.00021,0.01693,0.00592,-0.00409,0.00600,25.93746,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1756,-12144,10708,2043,795,-2596
223448,0.64185,0.64658,-0.00473,-0.00311,0.00009,0.01693,0.00592,-0.00409,0.01393,26.44302,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1744,-12140,10516,2096,710,-2665
223468,0.63379,0.64650,-0.01271,-0.00626,-0.00030,0.01693,0.00592,-0.00409,0.01855,26.50944,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1752,-12152,10384,2125,744,-2644
223488,0.63892,0.64646,-0.00754,-0.00668,-0.00032,0.01693,0.00592,-0.00409,0.01725,25.97373,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1752,-12108,10468,2128,763,-2543
223508,0.64355,0.64644,-0.00289,-0.00544,-0.00013,0.01693,0.00592,-0.00409,0.01756,25.84854,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1632,-12052,10544,2121,766,-2526
223528,0.63867,0.64639,-0.00772,-0.00619,-0.00020,0.01693,0.00592,-0.00409,0.02257,26.41234,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1720,-12000,10464,2108,775,-2632
223548,0.64282,0.64637,-0.00355,-0.00533,-0.00008,0.01693,0.00592,-0.00409,0.01482,25.93106,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1844,-12092,10532,2120,740,-2549
223568,0.64087,0.64634,-0.00547,-0.00538,-0.00007,0.01693,0.00592,-0.00409,0.01950,25.98784,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1800,-12024,10500,2110,744,-2566
223588,0.64355,0.64632,-0.00277,-0.00452,0.00004,0.01693,0.00592,-0.00484,0.01551,26.68263,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1724,-12084,10544,2080,758,-2705
223608,0.62036,0.64617,-0.02581,-0.01151,-0.00080,0.01693,0.00592,-0.00484,0.02903,26.49679,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1724,-12116,10164,2160,745,-2613
223628,0.66772,0.64630,0.02143,-0.00071,0.00059,0.01693,0.00592,-0.00561,0.00362,26.29346,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1624,-12168,10940,2083,756,-2637
223648,0.61719,0.64612,-0.02893,-0.00997,-0.00059,0.01693,0.00592,-0.00561,0.02262,26.42899,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1916,-12268,10112,2178,742,-2587
223668,0.65356,0.64617,0.00740,-0.00428,0.00016,0.01693,0.00592,-0.00561,0.01295,26.09852,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1776,-11988,10708,2091,732,-2604
223688,0.63306,0.64609,-0.01303,-0.00715,-0.00020,0.01693,0.00592,-0.00561,0.02182,25.60269,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1748,-12092,10372,1999,664,-2610
223708,0.63818,0.64604,-0.00786,-0.00739,-0.00021,0.01693,0.00592,-0.00561,0.01239,26.67600,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1752,-12224,10456,2081,769,-2700
223728,0.64355,0.64603,-0.00247,-0.00578,0.00001,0.01693,0.00592,-0.00586,0.01190,26.19065,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1716,-12164,10544,2121,755,-2589
223748,0.63770,0.64598,-0.00828,-0.00660,-0.00009,0.01693,0.00592,-0.00586,0.01702,26.23467,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1796,-12124,10448,2129,827,-2568
223768,0.63965,0.64594,-0.00629,-0.00650,-0.00007,0.01693,0.00592,-0.00586,0.01675,26.57619,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1784,-12104,10480,2135,810,-2628
223788,0.64600,0.64594,0.00006,-0.00435,0.00020,0.01693,0.00592,-0.00601,0.01342,26.69712,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1772,-12088,10584,2159,795,-2634
223808,0.64185,0.64591,-0.00407,-0.00426,0.00019,0.01693,0.00592,-0.00601,0.01933,26.43944,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1812,-12012,10516,2181,767,-2579
223828,0.63770,0.64586,-0.00817,-0.00555,0.00001,0.01693,0.00592,-0.00601,0.02308,26.73636,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1684,-12008,10448,2145,751,-2665
223848,0.64697,0.64587,0.00110,-0.00337,0.00027,0.01693,0.00592,-0.00601,0.01121,26.39211,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1704,-12132,10600,2141,757,-2607
223868,0.63818,0.64583,-0.00764,-0.00477,0.00007,0.01693,0.00592,-0.00601,0.01922,26.30932,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1856,-12060,10456,2115,739,-2619
223888,0.63843,0.64578,-0.00735,-0.00562,-0.00004,0.01693,0.00592,-0.00601,0.01701,26.19122,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1808,-12112,10460,2114,768,-2591
223908,0.64722,0.64579,0.00143,-0.00331,0.00024,0.01693,0.00592,-0.00601,0.01016,25.92161,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1784,-12140,10604,2133,775,-2526
223928,0.64233,0.64577,-0.00343,-0.00335,0.00021,0.01693,0.00592,-0.00601,0.01544,26.06449,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1772,-12096,10524,2142,793,-2538
223948,0.65063,0.64580,0.00484,-0.00067,0.00050,0.01693,0.00592,-0.00601,0.00864,26.09474,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1892,-12108,10660,2141,754,-2556
223968,0.64380,0.64579,-0.00199,-0.00110,0.00039,0.01693,0.00592,-0.00601,0.01279,26.49851,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1752,-12136,10548,2124,775,-2634
223988,0.63965,0.64575,-0.00610,-0.00274,0.00015,0.01693,0.00592,-0.00601,0.01968,26.33489,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1672,-12056,10480,2131,751,-2607
224008,0.64966,0.64577,0.00389,-0.00057,0.00039,0.01693,0.00592,-0.00601,0.01064,26.32627,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1828,-12088,10644,2142,783,-2587
224028,0.63550,0.64571,-0.01021,-0.00373,-0.00004,0.01693,0.00592,-0.00601,0.01781,26.39680,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1860,-12128,10412,2160,747,-2595
224048,0.64136,0.64569,-0.00433,-0.00393,-0.00006,0.01693,0.00592,-0.00601,0.01297,26.31935,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1744,-12168,10508,2134,781,-2593
224068,0.65186,0.64572,0.00613,-0.00063,0.00035,0.01693,0.00592,-0.00601,0.01126,26.36294,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1708,-12060,10680,2113,742,-2629
224088,0.64502,0.64572,-0.00070,-0.00065,0.00030,0.01693,0.00592,-0.00601,0.01646,26.52106,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1768,-12036,10568,2136,755,-2634
224108,0.63965,0.64568,-0.00603,-0.00242,0.00005,0.01693,0.00592,-0.00601,0.01685,26.41630,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1656,-12120,10480,2158,761,-2596
224128,0.63892,0.64564,-0.00673,-0.00383,-0.00012,0.01693,0.00592,-0.00601,0.01436,26.34468,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1772,-12168,10468,2100,750,-2634
224148,0.63892,0.64560,-0.00668,-0.00477,-0.00022,0.01693,0.00592,-0.00601,0.02079,26.23124,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1716,-12036,10468,2109,768,-2602
224168,0.63330,0.64553,-0.01223,-0.00722,-0.00049,0.01693,0.00592,-0.00601,0.01649,26.52410,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1908,-12180,10376,2187,763,-2590
224188,0.63501,0.64546,-0.01045,-0.00828,-0.00056,0.01693,0.00592,-0.00601,0.01818,26.64800,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1852,-12128,10404,2143,780,-2643
224208,0.65479,0.64552,0.00927,-0.00253,0.00020,0.01693,0.00592,-0.00601,0.00619,26.01796,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1744,-12124,10728,2122,752,-2559
224228,0.62720,0.64541,-0.01821,-0.00768,-0.00044,0.01693,0.00592,-0.00601,0.02115,26.53764,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1776,-12184,10276,2178,735,-2608
224248,0.65283,0.64545,0.00738,-0.00274,0.00020,0.01693,0.00592,-0.00601,0.00695,26.78448,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1796,-12128,10696,2171,776,-2645
224268,0.64185,0.64543,-0.00359,-0.00302,0.00015,0.01693,0.00592,-0.00601,0.01607,26.72517,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1860,-12076,10516,2154,821,-2635
224288,0.61743,0.64527,-0.02783,-0.01116,-0.00085,0.01693,0.00592,-0.00601,0.02426,25.64112,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1740,-12256,10116,2159,558,-2512
224308,0.69995,0.64559,0.05436,0.01033,0.00183,0.01693,0.00592,-0.00601,0.01545,26.31039,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1464,-11964,11468,2016,761,-2690
224328,0.59985,0.64532,-0.04547,-0.00797,-0.00058,0.01693,0.00592,-0.00601,0.03793,26.87684,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1796,-12192,9828,2192,871,-2614
224348,0.62427,0.64519,-0.02093,-0.01222,-0.00102,0.01693,0.00592,-0.00601,0.02618,27.68845,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1856,-12104,10228,2360,737,-2654
224368,0.64600,0.64520,0.00080,-0.00796,-0.00039,0.01693,0.00592,-0.00601,0.02169,27.03859,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1732,-11912,10584,2223,780,-2645
224388,0.65771,0.64527,0.01244,-0.00127,0.00046,0.01693,0.00592,-0.00601,0.00516,25.05326,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1772,-12100,10776,1970,643,-2545
224408,0.62036,0.64512,-0.02476,-0.00898,-0.00052,0.01693,0.00592,-0.00601,0.02533,26.21778,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1776,-12188,10164,2121,754,-2594
224428,0.66162,0.64522,0.01640,-0.00066,0.00054,0.01693,0.00592,-0.00601,0.00115,26.61889,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1732,-12188,10840,2188,745,-2611
224448,0.63135,0.64514,-0.01379,-0.00497,-0.00004,0.01693,0.00592,-0.00601,0.02192,26.58671,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1760,-12112,10344,2210,701,-2599
224468,0.63159,0.64506,-0.01347,-0.00776,-0.00037,0.01693,0.00592,-0.00601,0.02094,27.21203,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1800,-12124,10348,2314,753,-2605
224488,0.65015,0.64509,0.00506,-0.00356,0.00018,0.01693,0.00592,-0.00601,0.01073,26.86484,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1820,-12080,10652,2316,731,-2547
224508,0.65015,0.64512,0.00503,-0.00074,0.00049,0.01693,0.00592,-0.00601,0.01418,27.24408,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1712,-12020,10652,2283,724,-2646
224528,0.64526,0.64512,0.00014,-0.00045,0.00047,0.01693,0.00592,-0.00601,0.01448,27.15571,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1820,-12068,10572,2352,741,-2564
224548,0.63477,0.64506,-0.01029,-0.00368,0.00003,0.01693,0.00592,-0.00601,0.02273,27.14446,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1776,-12044,10400,2344,735,-2571
224568,0.65894,0.64514,0.01379,0.00205,0.00071,0.01693,0.00592,-0.00601,0.00848,26.64236,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1804,-12004,10796,2320,764,-2493
224588,0.65527,0.64520,0.01007,0.00468,0.00094,0.01693,0.00592,-0.00601,0.01113,26.60671,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1744,-12008,10736,2252,758,-2550
224608,0.64331,0.64519,-0.00188,0.00253,0.00057,0.01693,0.00592,-0.00601,0.01469,27.85215,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1920,-12076,10540,2348,945,-2628
224628,0.64355,0.64518,-0.00163,0.00117,0.00034,0.01693,0.00592,-0.00601,0.01919,26.81167,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1664,-12012,10544,2209,663,-2649
224648,0.63647,0.64513,-0.00865,-0.00205,-0.00009,0.01693,0.00592,-0.00601,0.02380,27.52151,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1696,-12008,10428,2278,771,-2686
224668,0.65552,0.64519,0.01033,0.00201,0.00041,0.01693,0.00592,-0.00601,0.01286,26.62768,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1812,-11956,10740,2161,734,-2638
224688,0.64331,0.64518,-0.00187,0.00074,0.00021,0.01693,0.00592,-0.00601,0.01953,26.42785,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1776,-11992,10540,2151,718,-2616
224708,0.65771,0.64525,0.01246,0.00458,0.00064,0.01693,0.00592,-0.00601,0.00462,26.64552,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1716,-12120,10776,2130,763,-2658
224728,0.65137,0.64529,0.00608,0.00508,0.00063,0.01693,0.00592,-0.00601,0.01036,26.99358,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1728,-12084,10672,2174,789,-2675
224748,0.64917,0.64531,0.00386,0.00468,0.00050,0.01693,0.00592,-0.00601,0.01425,26.86418,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1772,-12024,10636,2226,812,-2602
224768,0.65625,0.64538,0.01087,0.00671,0.00069,0.01693,0.00592,-0.00601,0.00957,26.88818,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1744,-12028,10752,2164,768,-2671
224788,0.65210,0.64542,0.00668,0.00670,0.00060,0.01693,0.00592,-0.00601,0.00599,26.97918,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1924,-12140,10684,2227,784,-2630
224808,0.65063,0.64545,0.00518,0.00621,0.00047,0.01693,0.00592,-0.00601,0.01378,26.55908,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1752,-12016,10660,2185,759,-2599
224828,0.63818,0.64541,-0.00722,0.00180,-0.00011,0.01693,0.00275,-0.00601,0.02323,27.02263,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1724,-11992,10456,2196,751,-2673
224848,0.65186,0.64545,0.00641,0.00332,0.00008,0.01693,0.00275,-0.00601,0.01336,26.70421,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1692,-12016,10680,2212,751,-2604
224868,0.65430,0.64550,0.00880,0.00512,0.00029,0.01693,0.00275,-0.00601,0.01131,26.62400,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1760,-12016,10720,2187,737,-2615
224888,0.65063,0.64553,0.00510,0.00511,0.00025,0.01693,0.00275,-0.00601,0.01540,26.69652,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1808,-11972,10660,2195,751,-2617
224908,0.65112,0.64556,0.00556,0.00526,0.00024,0.01693,0.00275,-0.00601,0.01397,26.29102,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1784,-12000,10668,2172,738,-2569
224928,0.64722,0.64557,0.00164,0.00408,0.00007,0.01693,0.00275,-0.00601,0.01881,26.97728,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1716,-11960,10604,2198,742,-2666
224948,0.65308,0.64562,0.00746,0.00519,0.00019,0.01693,0.00275,-0.00601,0.01344,26.90607,0.00000,5.00000,1.00000,1.00000,26.00000,4294967040.00000,1724,-11992,10700,2185,736,-2666
224968,0.64478,0.64561,-0.00084,0.00321,-0.00007,0.01693,0.00376,-0.00601,0.02072,26.66565,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1780,-11944,10564,2204,737,-2608
224988,0.65747,0.64568,0.01179,0.00603,0.00028,0.01693,0.00376,-0.00601,0.01383,26.77348,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1848,-11900,10772,2186,733,-2643
225008,0.64819,0.64570,0.00249,0.00487,0.00011,0.01693,0.00376,-0.00601,0.02067,26.83528,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1828,-11888,10620,2182,758,-2650
225028,0.64746,0.64571,0.00175,0.00385,-0.00003,0.01693,0.00408,-0.00601,0.02320,26.80993,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1740,-11856,10608,2168,726,-2666
225048,0.65039,0.64574,0.00465,0.00411,0.00001,0.01693,0.00408,-0.00601,0.01917,26.55256,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1756,-11900,10656,2142,750,-2636
225068,0.64404,0.64573,-0.00168,0.00221,-0.00022,0.01693,0.00408,-0.00601,0.02238,26.48524,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1820,-11912,10552,2134,746,-2632
225088,0.64722,0.64574,0.00148,0.00197,-0.00022,0.01693,0.00408,-0.00601,0.01693,26.21886,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1780,-11992,10604,2104,740,-2612
225108,0.63843,0.64569,-0.00727,-0.00106,-0.00056,0.01693,0.00408,-0.00601,0.02181,26.09595,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1776,-12012,10460,2103,728,-2595
225128,0.64258,0.64567,-0.00310,-0.00173,-0.00057,0.01693,0.00408,-0.00601,0.01476,26.60808,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1712,-12116,10528,2114,721,-2676
225148,0.66162,0.64577,0.01585,0.00404,0.00019,0.01693,0.00408,-0.00601,0.00688,25.79071,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1776,-12004,10840,2049,782,-2570
225168,0.64746,0.64578,0.00168,0.00327,0.00007,0.01693,0.00408,-0.00601,0.02083,25.86798,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1688,-11916,10608,2008,731,-2630
225188,0.64111,0.64575,-0.00464,0.00068,-0.00025,0.01693,0.00408,-0.00601,0.02001,26.26109,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1912,-11992,10504,2068,791,-2633
225208,0.65674,0.64582,0.01092,0.00404,0.00019,0.01693,0.00408,-0.00601,0.01545,25.98241,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1620,-11908,10760,2039,801,-2605
225228,0.65259,0.64586,0.00673,0.00492,0.00027,0.01693,0.00408,-0.00601,0.00778,25.64432,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1664,-12132,10692,1971,688,-2632
225248,0.65161,0.64589,0.00572,0.00519,0.00027,0.01693,0.00408,-0.00601,0.01933,26.30482,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1772,-11876,10676,1963,904,-2684
225268,0.64600,0.64589,0.00010,0.00352,0.00004,0.01693,0.00408,-0.00601,0.01585,24.97953,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1816,-12028,10584,1779,656,-2667
225288,0.63208,0.64581,-0.01373,-0.00214,-0.00065,0.01693,0.00408,-0.00601,0.02723,26.15035,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1828,-11976,10356,2006,794,-2661
225308,0.63818,0.64577,-0.00758,-0.00392,-0.00078,0.01693,0.00408,-0.00601,0.02072,26.51439,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1716,-12048,10456,2034,815,-2695
225328,0.67041,0.64591,0.02450,0.00540,0.00043,0.01693,0.00408,-0.00601,0.00151,25.01442,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1640,-12012,10984,1770,724,-2661
225348,0.63599,0.64585,-0.00987,0.00039,-0.00022,0.01693,0.00408,-0.00601,0.02117,25.79275,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1808,-12056,10420,1824,699,-2757
225368,0.65063,0.64588,0.00475,0.00182,-0.00002,0.01693,0.00408,-0.00601,0.00696,25.51087,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1792,-12160,10660,1904,778,-2634
225388,0.65356,0.64593,0.00764,0.00373,0.00021,0.01693,0.00408,-0.00601,0.01235,25.44983,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1784,-12000,10708,1885,738,-2649
225408,0.63452,0.64586,-0.01134,-0.00121,-0.00041,0.01693,0.00408,-0.00601,0.02326,25.83252,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1720,-12044,10396,1956,731,-2663
225428,0.64307,0.64584,-0.00278,-0.00172,-0.00042,0.01693,0.00408,-0.00601,0.01336,25.97236,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1872,-12116,10536,1988,779,-2649
225448,0.65356,0.64589,0.00768,0.00136,-0.00000,0.01693,0.00408,-0.00601,0.01202,25.80773,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1752,-12012,10708,1980,749,-2636
225468,0.65259,0.64593,0.00666,0.00310,0.00021,0.01693,0.00408,-0.00601,0.00847,25.78232,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1756,-12104,10692,1984,748,-2629
225488,0.64697,0.64594,0.00104,0.00242,0.00010,0.01693,0.00408,-0.00601,0.01449,25.78048,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1788,-12048,10600,2010,751,-2608
225508,0.64526,0.64593,-0.00067,0.00141,-0.00003,0.01693,0.00408,-0.00601,0.01592,26.40998,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1796,-12040,10572,2024,742,-2706
225528,0.64795,0.64594,0.00201,0.00161,-0.00001,0.01693,0.00408,-0.00601,0.01211,25.87564,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1748,-12092,10616,1975,760,-2648
225548,0.62622,0.64583,-0.01960,-0.00535,-0.00084,0.01693,0.00408,-0.00601,0.02378,26.47272,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,2036,-12100,10260,2098,884,-2616
225568,0.65161,0.64586,0.00575,-0.00171,-0.00030,0.01693,0.00408,-0.00601,0.01114,25.50460,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1724,-12064,10676,1952,695,-2621
225588,0.62744,0.64575,-0.01831,-0.00716,-0.00092,0.01693,0.00408,-0.00601,0.03045,26.10995,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1824,-11972,10280,2084,792,-2594
225608,0.65796,0.64582,0.01214,-0.00083,-0.00005,0.01693,0.00408,-0.00601,0.00326,25.74049,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1760,-12140,10780,2052,691,-2585
225628,0.63525,0.64576,-0.01051,-0.00401,-0.00042,0.01693,0.00408,-0.00601,0.02046,25.93565,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1820,-12080,10408,1968,687,-2683
225648,0.63574,0.64570,-0.00996,-0.00596,-0.00061,0.01693,0.00408,-0.00601,0.01879,25.76039,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1776,-12116,10416,1977,743,-2632
225668,0.64673,0.64571,0.00102,-0.00367,-0.00026,0.01693,0.00408,-0.00601,0.00928,26.50015,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1800,-12164,10596,2031,791,-2702
225688,0.64478,0.64570,-0.00092,-0.00277,-0.00012,0.01693,0.00408,-0.00601,0.00988,26.66693,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1764,-12184,10564,2052,848,-2697
225708,0.65088,0.64573,0.00515,-0.00018,0.00020,0.01693,0.00408,-0.00601,0.01315,26.53790,0.00000,3.00000,1.00000,1.00000,26.00000,4294967040.00000,1848,-12012,10664,2101,841,-2639
