device_uptime_ms,raw_ir,raw_red,avg_ir,avg_red,detrended_ir,filtered_ir,beat_marker,bpm,contact_present,detector_filtered_ir,signal_amplitude
424830,253100,208793,252797,208761,101.97,1663.97,0.00,67.89,1,134.60,134.61
424870,252966,208786,252795,208761,-26.27,1228.55,0.00,67.89,1,145.51,134.61
424910,252798,208745,252790,208761,-159.30,537.73,1000.00,65.66,1,138.61,346.08
424950,252686,208729,252786,208760,-222.47,-167.89,0.00,65.66,1,112.07,346.08
424990,252677,208735,252789,208759,-189.80,-632.02,0.00,65.66,1,72.92,346.08
425030,252710,208737,252798,208760,-128.58,-832.42,0.00,65.66,1,31.74,346.08
425070,252784,208758,252810,208764,-44.75,-767.43,0.00,65.66,1,-0.37,346.08
425110,252820,208762,252822,208766,-7.17,-617.53,0.00,65.66,1,-19.04,346.08
425150,252869,208769,252833,208768,34.30,-391.13,0.00,65.66,1,-24.89,346.08
425190,252884,208779,252841,208770,40.42,-198.37,0.00,65.66,1,-21.75,346.08
425230,252924,208785,252852,208771,65.95,19.39,0.00,65.66,1,-13.27,346.08
425270,252964,208782,252865,208772,86.88,244.48,0.00,65.66,1,-0.73,346.08
425310,253005,208792,252879,208774,104.86,467.52,0.00,65.66,1,14.38,346.08
425350,253067,208802,252897,208777,136.83,725.89,0.00,65.66,1,33.15,346.08
425390,253083,208799,252913,208778,125.31,897.02,0.00,65.66,1,53.41,346.08
425430,253129,208808,252929,208780,140.47,1070.51,0.00,65.66,1,74.76,346.08
425470,253182,208811,252945,208781,158.64,1253.81,0.00,65.66,1,97.11,346.08
425510,253224,208823,252960,208783,164.53,1412.34,0.00,65.66,1,119.08,346.08
425550,253258,208827,252976,208785,162.80,1531.41,0.00,65.66,1,141.18,346.08
425590,253271,208824,252991,208786,144.16,1575.07,0.00,65.66,1,161.70,346.08
425630,253294,208833,253004,208788,137.06,1590.40,0.00,65.66,1,179.49,346.08
425670,253300,208833,253015,208789,117.31,1550.22,0.00,65.66,1,193.47,346.08
425710,253277,208824,253021,208789,77.34,1413.36,0.00,65.66,1,202.02,346.08
425750,253305,208828,253029,208790,86.38,1330.45,0.00,65.66,1,206.97,346.08
425790,253233,208812,253032,208791,11.78,1068.85,1000.00,65.40,1,205.19,231.86
425830,253103,208799,253032,208791,-96.94,577.79,0.00,65.40,1,192.74,231.86
425870,252976,208789,253032,208791,-183.62,-34.09,0.00,65.40,1,168.12,231.86
425910,252901,208774,253037,208792,-212.08,-586.48,0.00,65.40,1,130.39,231.86
425950,252894,208776,253045,208794,-179.64,-931.71,0.00,65.40,1,86.02,231.86
425990,252931,208784,253055,208796,-116.97,-1035.53,0.00,65.40,1,44.19,231.86
426030,252962,208804,253065,208799,-70.50,-993.83,0.00,65.40,1,11.41,231.86
426070,253016,208810,253074,208801,-13.53,-810.91,0.00,65.40,1,-8.72,231.86
426110,253040,208817,253083,208803,8.58,-609.86,0.00,65.40,1,-17.73,231.86
426150,253058,208825,253091,208805,21.80,-418.15,0.00,65.40,1,-19.02,231.86
426190,253076,208823,253098,208807,32.64,-239.99,0.00,65.40,1,-14.99,231.86
426230,253113,208827,253106,208809,57.11,-36.42,0.00,65.40,1,-7.73,231.86
426270,253151,208839,253113,208811,77.98,177.47,0.00,65.40,1,2.46,231.86
426310,253174,208842,253120,208813,82.81,357.05,0.00,65.40,1,14.91,231.86
426350,253223,208846,253126,208815,108.09,563.87,0.00,65.40,1,30.18,231.86
426390,253258,208851,253133,208817,117.34,749.60,0.00,65.40,1,47.27,231.86
426430,253283,208859,253140,208819,116.72,892.83,0.00,65.40,1,64.94,231.86
426470,253308,208873,253145,208821,116.20,1003.18,0.00,65.40,1,82.88,231.86
426510,253329,208878,253149,208823,112.50,1079.48,0.00,65.40,1,99.62,231.86
426550,253347,208880,253152,208826,107.02,1124.52,0.00,65.40,1,114.49,231.86
426590,253315,208880,253154,208828,61.52,1039.53,0.00,65.40,1,125.39,231.86
426630,253314,208871,253155,208829,49.62,941.84,0.00,65.40,1,132.05,231.86
426670,253283,208875,253154,208831,15.27,774.94,0.00,65.40,1,133.27,231.86
426710,253285,208875,253155,208833,14.16,641.82,1000.00,64.69,1,129.71,152.29
426750,253219,208868,253151,208835,-42.52,388.38,0.00,64.69,1,121.18,152.29
426790,253071,208845,253145,208836,-156.22,-109.48,0.00,64.69,1,102.94,152.29
426830,252854,208814,253135,208837,-306.05,-893.36,0.00,64.69,1,69.93,152.29
426870,252729,208796,253125,208837,-353.45,-1629.94,0.00,64.69,1,21.01,152.29
426910,252696,208796,253117,208838,-316.89,-2107.94,0.00,64.69,1,-37.86,152.29
426950,252687,208793,253108,208838,-267.23,-2349.69,0.00,64.69,1,-97.62,152.29
426990,252759,208816,253102,208840,-160.09,-2255.41,0.00,64.69,1,-145.23,152.29
427030,252810,208816,253095,208840,-89.45,-1995.37,0.00,64.69,1,-175.70,152.29
427070,252856,208840,253089,208841,-35.62,-1650.44,0.00,64.69,1,-189.54,152.29
427110,252930,208855,253085,208843,31.47,-1204.27,0.00,64.69,1,-187.19,152.29
427150,252926,208859,253079,208844,22.53,-879.85,0.00,64.69,1,-175.80,152.29
427190,252942,208847,253074,208845,31.59,-602.87,0.00,64.69,1,-159.22,152.29
427230,252930,208849,253067,208846,16.06,-427.84,0.00,64.69,1,-141.35,152.29
427270,252943,208842,253058,208846,23.83,-270.81,0.00,64.69,1,-125.29,152.29
427310,252982,208858,253051,208847,51.52,-75.23,0.00,64.69,1,-109.06,152.29
427350,253038,208860,253043,208847,88.16,174.06,0.00,64.69,1,-91.27,152.29
427390,253073,208880,253036,208849,100.98,402.36,0.00,64.69,1,-70.61,152.29
427430,253109,208879,253029,208849,112.33,610.39,0.00,64.69,1,-47.14,152.29
427470,253133,208882,253022,208850,111.78,771.21,0.00,64.69,1,-22.50,152.29
427510,253120,208877,253014,208850,81.00,815.38,0.00,64.69,1,-0.20,152.29
427550,253133,208877,253005,208850,77.08,839.48,0.00,64.69,1,19.12,152.29
427590,253116,208857,252997,208849,49.27,784.86,0.00,64.69,1,33.70,152.29
427630,253149,208870,252990,208849,67.45,790.27,0.00,64.69,1,44.88,152.29
427670,253114,208856,252984,208848,26.61,686.66,0.00,64.69,1,52.42,152.29
427710,252963,208834,252971,208846,-102.00,266.31,1000.00,64.00,1,50.32,241.96
427750,252764,208817,252953,208844,-246.81,-443.86,0.00,64.00,1,33.43,241.96
427790,252671,208801,252937,208842,-278.64,-1081.82,0.00,64.00,1,0.42,241.96
427830,252664,208799,252929,208842,-234.22,-1462.16,0.00,64.00,1,-43.12,241.96
427870,252699,208816,252928,208843,-163.36,-1571.75,0.00,64.00,1,-86.27,241.96
427910,252766,208825,252931,208844,-79.02,-1434.57,0.00,64.00,1,-117.50,241.96
427950,252798,208845,252935,208846,-38.55,-1220.73,0.00,64.00,1,-134.11,241.96
427990,252797,208832,252937,208846,-32.42,-1037.76,0.00,64.00,1,-139.20,241.96
428030,252806,208830,252936,208847,-19.20,-860.15,0.00,64.00,1,-136.61,241.96
428070,252846,208851,252936,208847,17.05,-625.91,0.00,64.00,1,-129.37,241.96
428110,252880,208848,252934,208847,41.86,-377.70,0.00,64.00,1,-118.66,241.96
428150,252950,208842,252935,208846,91.72,-52.47,0.00,64.00,1,-102.53,241.96
428190,253017,208860,252938,208847,130.16,302.68,0.00,64.00,1,-80.15,241.96
428230,253065,208860,252943,208847,146.09,621.78,0.00,64.00,1,-53.04,241.96
428270,253121,208868,252950,208848,165.72,922.49,0.00,64.00,1,-21.85,241.96
428310,253176,208880,252958,208849,180.98,1197.34,0.00,64.00,1,11.35,241.96
428350,253231,208897,252966,208851,193.50,1444.76,0.00,64.00,1,45.09,241.96
428390,253266,208877,252974,208851,187.38,1621.59,0.00,64.00,1,78.22,241.96
428430,253296,208860,252981,208850,178.25,1735.42,0.00,64.00,1,109.33,241.96
428470,253299,208853,252988,208849,148.62,1746.00,0.00,64.00,1,136.32,241.96
428510,253341,208858,252997,208848,156.31,1774.54,0.00,64.00,1,159.26,241.96
428550,253320,208866,253004,208848,110.95,1677.06,0.00,64.00,1,176.52,241.96
428590,253210,208850,253008,208847,0.78,1310.17,0.00,64.00,1,183.44,241.96
428630,253039,208826,253003,208846,-139.58,653.44,1000.00,64.26,1,175.25,322.64
428670,252884,208805,252994,208844,-241.55,-128.00,0.00,64.26,1,147.63,322.64
428710,252878,208802,252991,208842,-202.98,-635.72,0.00,64.26,1,106.37,322.64
428750,252876,208807,252995,208842,-168.09,-939.63,0.00,64.26,1,59.88,322.64
428790,252950,208820,253007,208843,-77.16,-936.60,0.00,64.26,1,20.26,322.64
428830,252983,208831,253019,208844,-36.20,-826.12,0.00,64.26,1,-5.82,322.64
428870,252981,208841,253031,208845,-31.33,-727.08,0.00,64.26,1,-21.14,322.64
428910,252994,208838,253040,208845,-15.03,-606.81,0.00,64.26,1,-27.52,322.64
428950,253016,208840,253048,208845,5.72,-458.21,0.00,64.26,1,-29.20,322.64
428990,253061,208852,253059,208846,41.59,-247.60,0.00,64.26,1,-26.82,322.64
429020,253114,208858,253071,208847,77.56,11.64,0.00,64.26,1,-19.13,322.64
429060,253173,208871,253084,208848,111.98,304.72,0.00,64.26,1,-5.64,322.64
429100,253224,208884,253098,208849,133.64,590.49,0.00,64.26,1,13.23,322.64
429140,253231,208882,253109,208851,115.33,765.05,0.00,64.26,1,34.31,322.64
429180,253248,208877,253119,208852,108.52,883.22,0.00,64.26,1,55.26,322.64
429220,253300,208892,253128,208853,131.62,1036.40,0.00,64.26,1,75.53,322.64
429260,253332,208907,253136,208854,134.17,1162.61,0.00,64.26,1,94.21,322.64
429300,253370,208913,253144,208856,141.19,1279.57,0.00,64.26,1,112.70,322.64
429340,253407,208920,253151,208857,146.11,1383.79,0.00,64.26,1,131.60,322.64
429380,253425,208921,253158,208858,134.56,1434.60,0.00,64.26,1,149.14,322.64
429420,253432,208936,253163,208862,116.08,1425.44,0.00,64.26,1,164.37,322.64
429460,253406,208920,253167,208864,73.86,1306.83,0.00,64.26,1,174.98,322.64
429500,253295,208912,253165,208866,-30.45,938.93,0.00,64.26,1,175.83,322.64
429540,253163,208878,253159,208867,-133.22,380.67,1000.00,63.58,1,163.09,205.03
429580,253024,208868,253152,208868,-223.22,-292.38,0.00,63.58,1,134.24,205.03
429620,252995,208866,253150,208869,-206.81,-774.04,0.00,63.58,1,93.53,205.03
429660,253016,208881,253155,208872,-152.36,-1005.98,0.00,63.58,1,49.92,205.03
429700,253077,208892,253163,208876,-74.92,-982.46,0.00,63.58,1,12.74,205.03
429740,253128,208904,253173,208880,-19.61,-818.09,0.00,63.58,1,-11.19,205.03
429780,253169,208917,253182,208884,17.55,-591.78,0.00,63.58,1,-21.87,205.03
429820,253160,208929,253189,208887,7.02,-443.07,0.00,63.58,1,-23.66,205.03
429860,253163,208932,253196,208891,8.22,-323.90,0.00,63.58,1,-21.11,205.03
429900,253176,208944,253204,208895,17.41,-206.69,0.00,63.58,1,-16.89,205.03
429940,253188,208935,253211,208899,24.11,-97.57,0.00,63.58,1,-12.68,205.03
429980,253229,208938,253217,208903,53.39,64.85,0.00,63.58,1,-6.46,205.03
430020,253262,208951,253223,208906,70.84,237.61,0.00,63.58,1,2.42,205.03
430060,253290,208961,253228,208910,81.05,399.30,0.00,63.58,1,13.80,205.03
430100,253328,208967,253232,208913,97.62,569.18,0.00,63.58,1,27.98,205.03
430140,253363,208982,253237,208917,108.75,731.06,0.00,63.58,1,43.83,205.03
430180,253368,208984,253242,208922,93.28,816.49,0.00,63.58,1,59.54,205.03
430220,253381,208994,253245,208926,87.16,866.96,0.00,63.58,1,74.31,205.03
430260,253391,208987,253248,208929,79.67,886.56,0.00,63.58,1,86.98,205.03
430300,253370,208978,253248,208931,48.11,818.53,0.00,63.58,1,95.58,205.03
430340,253372,208977,253246,208934,41.09,746.94,0.00,63.58,1,100.86,205.03
430380,253294,208964,253241,208935,-30.27,502.71,1000.00,65.40,1,99.79,124.52
430420,253160,208941,253230,208936,-134.70,36.50,0.00,65.40,1,87.98,124.52
430460,252980,208926,253213,208936,-258.06,-652.82,0.00,65.40,1,61.66,124.52
430500,252873,208916,253196,208936,-299.34,-1299.46,0.00,65.40,1,20.25,124.52
430540,252856,208920,253184,208938,-259.41,-1698.42,0.00,65.40,1,-29.41,124.52
430580,252845,208922,253177,208940,-221.73,-1910.14,0.00,65.40,1,-79.49,124.52
430620,252910,208940,253173,208943,-128.52,-1829.19,0.00,65.40,1,-119.02,124.52
430660,252930,208947,253170,208945,-88.98,-1661.69,0.00,65.40,1,-144.77,124.52
430700,252947,208946,253165,208948,-59.03,-1451.96,0.00,65.40,1,-158.35,124.52
430740,252949,208948,253158,208949,-46.77,-1255.99,0.00,65.40,1,-162.00,124.52
430780,252973,208958,253150,208951,-18.67,-1028.97,0.00,65.40,1,-159.82,124.52
430820,253018,208965,253144,208952,21.59,-745.59,0.00,65.40,1,-152.23,124.52
430860,253079,208968,253141,208954,67.73,-402.74,0.00,65.40,1,-138.84,124.52
430900,253156,208973,253140,208955,118.69,-0.80,0.00,65.40,1,-118.18,124.52
430940,253216,208989,253141,208957,146.53,386.22,0.00,65.40,1,-90.82,124.52
430980,253283,208983,253143,208959,175.09,763.50,0.00,65.40,1,-57.91,124.52
431020,253315,208981,253145,208960,169.81,1043.83,0.00,65.40,1,-22.48,124.52
431060,253318,208978,253147,208961,141.70,1188.29,0.00,65.40,1,11.29,124.52
431100,253320,208975,253146,208961,117.84,1237.97,0.00,65.40,1,40.90,124.52
431140,253280,208969,253143,208961,63.83,1134.12,0.00,65.40,1,62.52,124.52
431180,253234,208945,253138,208959,14.62,923.23,0.00,65.40,1,74.59,124.52
431220,253197,208939,253130,208957,-18.34,671.69,0.00,65.40,1,77.60,124.52
431260,253081,208915,253118,208954,-110.16,233.10,1000.00,66.48,1,68.86,239.60
431300,252873,208879,253098,208950,-260.89,-506.93,0.00,66.48,1,44.43,239.60
431340,252743,208863,253073,208946,-320.53,-1241.61,0.00,66.48,1,5.03,239.60
431380,252725,208863,253050,208941,-277.59,-1701.30,0.00,66.48,1,-44.31,239.60
431420,252740,208859,253033,208938,-215.33,-1895.48,0.00,66.48,1,-95.00,239.60
431460,252792,208879,253026,208936,-133.92,-1832.03,0.00,66.48,1,-135.24,239.60
431500,252842,208886,253024,208935,-68.81,-1610.65,0.00,66.48,1,-159.54,239.60
431540,252882,208889,253025,208934,-23.62,-1318.68,0.00,66.48,1,-169.08,239.60
431580,252886,208897,253027,208933,-16.09,-1071.05,0.00,66.48,1,-167.80,239.60
431620,252922,208901,253028,208931,16.33,-792.32,0.00,66.48,1,-159.04,239.60
431660,252955,208894,253029,208929,40.45,-511.21,0.00,66.48,1,-145.46,239.60
431700,252985,208902,253030,208927,57.77,-246.24,0.00,66.48,1,-128.85,239.60
431740,253036,208899,253034,208925,89.19,43.39,0.00,66.48,1,-108.26,239.60
431780,253046,208903,253036,208923,81.33,248.55,0.00,66.48,1,-86.04,239.60
431820,253098,208900,253040,208921,109.33,482.49,0.00,66.48,1,-62.11,239.60
431860,253124,208902,253041,208918,110.97,669.30,0.00,66.48,1,-37.41,239.60
431900,253173,208910,253042,208916,131.17,868.35,0.00,66.48,1,-12.57,239.60
431940,253213,208916,253042,208913,140.36,1047.86,0.00,66.48,1,13.27,239.60
431980,253180,208898,253038,208909,88.03,1049.73,0.00,66.48,1,35.96,239.60
432020,253184,208909,253033,208906,75.47,1018.03,0.00,66.48,1,55.05,239.60
432060,253181,208909,253027,208904,59.42,950.94,0.00,66.48,1,68.99,239.60
432100,253114,208889,253019,208900,-6.22,725.31,0.00,66.48,1,74.41,239.60
432140,252929,208859,253005,208896,-156.80,151.80,1000.00,67.99,1,67.04,243.49
432180,252794,208842,252987,208892,-239.27,-513.26,0.00,67.99,1,44.36,243.49
432220,252812,208849,252972,208888,-181.44,-879.34,0.00,67.99,1,11.34,243.49
432260,252840,208849,252962,208885,-125.81,-1018.03,0.00,67.99,1,-25.07,243.49
432300,252881,208861,252963,208885,-69.55,-977.66,0.00,67.99,1,-54.17,243.49
432340,252940,208873,252970,208885,-8.64,-785.39,0.00,67.99,1,-69.30,243.49
432380,252985,208899,252981,208886,29.81,-533.90,0.00,67.99,1,-72.55,243.49
432420,252990,208898,252991,208888,28.55,-341.08,0.00,67.99,1,-67.75,243.49
432460,253024,208897,253000,208889,51.28,-130.66,0.00,67.99,1,-57.24,243.49
432500,253076,208902,253010,208889,84.69,121.66,0.00,67.99,1,-42.85,243.49
432540,253114,208913,253019,208890,100.61,360.51,0.00,67.99,1,-26.04,243.49
432580,253172,208897,253030,208890,130.06,624.56,0.00,67.99,1,-5.44,243.49
432620,253208,208919,253042,208891,136.17,846.65,0.00,67.99,1,17.79,243.49
432660,253253,208936,253054,208893,148.56,1052.59,0.00,67.99,1,42.38,243.49
432700,253288,208948,253066,208895,150.52,1218.38,0.00,67.99,1,67.53,243.49
432740,253320,208945,253077,208896,149.66,1345.43,0.00,67.99,1,91.66,243.49
432780,253345,208924,253089,208897,143.22,1427.53,0.00,67.99,1,114.21,243.49
432820,253397,208951,253101,208899,160.08,1536.08,0.00,67.99,1,135.54,243.49
432860,253411,208945,253112,208901,142.75,1575.00,0.00,67.99,1,154.78,243.49
432900,253435,208960,253123,208903,136.73,1589.48,0.00,67.99,1,171.82,243.49
432940,253388,208950,253130,208904,73.58,1434.04,0.00,67.99,1,183.98,243.49
432980,253276,208928,253134,208906,-31.50,1035.39,0.00,67.99,1,185.49,243.49
433020,253108,208911,253131,208906,-163.59,375.72,1000.00,69.46,1,171.42,258.05
433060,252996,208889,253123,208905,-225.98,-303.54,0.00,69.46,1,140.16,258.05
433100,252970,208903,253118,208905,-206.62,-782.25,0.00,69.46,1,97.26,258.05
433140,252993,208900,253120,208907,-150.58,-1007.68,0.00,69.46,1,51.77,258.05
433180,253049,208926,253130,208910,-77.55,-990.71,0.00,69.46,1,14.27,258.05
433220,253080,208928,253141,208914,-38.17,-873.53,0.00,69.46,1,-10.75,258.05
433260,253104,208950,253152,208918,-11.62,-712.04,0.00,69.46,1,-23.92,258.05
433300,253125,208957,253161,208921,7.69,-535.10,0.00,69.46,1,-28.05,258.05
433340,253133,208962,253169,208925,12.86,-383.43,0.00,69.46,1,-27.28,258.05
433380,253172,208970,253177,208928,42.53,-186.79,0.00,69.46,1,-22.50,258.05
433410,253204,208982,253185,208931,61.11,15.63,0.00,69.46,1,-14.43,258.05
433450,253250,208986,253194,208935,87.83,244.06,0.00,69.46,1,-2.96,258.05
433490,253277,208998,253202,208939,94.16,438.94,0.00,69.46,1,11.70,258.05
433530,253329,209008,253211,208942,119.84,658.76,0.00,69.46,1,29.09,258.05
433570,253374,209006,253219,208947,135.17,870.69,0.00,69.46,1,48.83,258.05
433610,253403,209011,253227,208950,134.62,1034.54,0.00,69.46,1,69.35,258.05
433650,253435,209020,253234,208954,136.62,1167.64,0.00,69.46,1,90.38,258.05
433690,253452,209028,253241,208957,125.97,1243.31,0.00,69.46,1,110.03,258.05
433730,253445,209018,253246,208960,97.55,1227.31,0.00,69.46,1,126.21,258.05
433770,253444,209027,253250,208964,79.17,1166.31,0.00,69.46,1,138.30,258.05
433810,253419,209014,253250,208967,44.42,1027.00,0.00,69.46,1,144.76,258.05
433850,253320,208997,253247,208969,-44.75,682.92,1000.00,69.06,1,142.09,172.81
433890,253166,208978,253236,208969,-162.97,102.44,0.00,69.06,1,126.48,172.81
433930,253022,208958,253221,208970,-251.72,-584.63,0.00,69.06,1,95.41,172.81
433970,252971,208947,253209,208970,-248.23,-1111.35,0.00,69.06,1,52.05,172.81
434010,252975,208969,253204,208973,-200.27,-1395.56,0.00,69.06,1,4.31,172.81
434050,253040,208979,253206,208976,-110.92,-1381.37,0.00,69.06,1,-36.99,172.81
434090,253086,209001,253210,208980,-53.23,-1218.01,0.00,69.06,1,-64.96,172.81
434130,253108,209003,253215,208984,-25.61,-1017.65,0.00,69.06,1,-79.45,172.81
434170,253068,208994,253216,208987,-53.80,-935.79,0.00,69.06,1,-85.39,172.81
434210,253060,208978,253215,208989,-50.67,-863.69,0.00,69.06,1,-87.82,172.81
434250,253053,208993,253213,208991,-47.30,-798.54,0.00,69.06,1,-89.75,172.81
434290,253055,208991,253210,208992,-37.14,-720.92,0.00,69.06,1,-92.10,172.81
434330,253080,209000,253208,208994,-9.95,-588.59,0.00,69.06,1,-92.06,172.81
434370,253109,209001,253205,208995,15.62,-417.85,0.00,69.06,1,-88.67,172.81
434410,253109,208999,253202,208996,12.81,-292.10,0.00,69.06,1,-82.52,172.81
434450,253130,209007,253197,208997,27.72,-154.66,0.00,69.06,1,-73.59,172.81
434490,253141,209020,253191,208997,31.75,-36.81,0.00,69.06,1,-63.26,172.81
434530,253160,209016,253185,208998,41.61,81.13,0.00,69.06,1,-52.45,172.81
434570,253191,209027,253177,208999,59.55,220.49,0.00,69.06,1,-40.14,172.81
434610,253175,209011,253168,208999,35.70,266.24,0.00,69.06,1,-28.42,172.81
434650,253186,209023,253158,208999,38.30,308.77,0.00,69.06,1,-17.30,172.81
434690,253136,209002,253145,208998,-9.59,215.51,0.00,69.06,1,-9.66,172.81
434730,253025,208980,253129,208996,-98.89,-92.97,1000.00,68.38,1,-10.63,82.44
434770,252853,208950,253105,208993,-222.12,-658.93,0.00,68.38,1,-24.54,82.44
434810,252751,208933,253078,208990,-265.78,-1215.63,0.00,68.38,1,-52.69,82.44
434850,252736,208926,253055,208987,-230.23,-1556.01,0.00,68.38,1,-89.73,82.44
434890,252768,208942,253039,208986,-162.55,-1642.81,0.00,68.38,1,-127.02,82.44
434930,252816,208946,253031,208985,-93.92,-1529.35,0.00,68.38,1,-154.85,82.44
434970,252847,208957,253026,208985,-51.59,-1329.10,0.00,68.38,1,-169.65,82.44
435010,252862,208962,253021,208985,-30.00,-1115.90,0.00,68.38,1,-173.15,82.44
435050,252852,208947,253014,208984,-32.80,-956.98,0.00,68.38,1,-169.81,82.44
435090,252857,208944,253005,208982,-22.80,-806.63,0.00,68.38,1,-163.16,82.44
435130,252845,208948,252994,208979,-28.53,-704.49,0.00,68.38,1,-155.87,82.44
435170,252869,208946,252986,208977,-3.72,-559.32,0.00,68.38,1,-147.84,82.44
435210,252877,208952,252979,208976,3.52,-426.99,0.00,68.38,1,-138.61,82.44
435250,252897,208959,252973,208975,19.28,-282.15,0.00,68.38,1,-128.00,82.44
435290,252919,208964,252967,208974,33.84,-130.73,0.00,68.38,1,-115.09,82.44
435330,252981,208967,252963,208973,78.59,105.52,0.00,68.38,1,-99.05,82.44
435370,253008,208969,252959,208971,86.59,310.91,0.00,68.38,1,-80.11,82.44
435410,253050,208977,252957,208971,105.45,520.91,0.00,68.38,1,-58.32,82.44
435450,253059,208967,252954,208969,93.84,654.06,0.00,68.38,1,-35.26,82.44
435490,253049,208966,252950,208967,68.75,691.66,0.00,68.38,1,-14.53,82.44
435530,253049,208972,252946,208965,56.38,688.33,0.00,68.38,1,3.01,82.44
435570,252989,208948,252938,208962,-2.97,529.06,0.00,68.38,1,13.68,82.44
435610,252848,208930,252925,208959,-118.05,101.02,1000.00,69.16,1,12.79,186.82
435650,252730,208903,252906,208954,-193.56,-432.21,0.00,69.16,1,-1.27,186.82
435690,252740,208912,252891,208950,-150.52,-734.48,0.00,69.16,1,-24.65,186.82
435730,252752,208925,252880,208948,-113.58,-872.74,0.00,69.16,1,-51.74,186.82
435770,252820,208926,252878,208947,-37.38,-779.41,0.00,69.16,1,-72.59,186.82
435810,252858,208940,252883,208947,0.52,-606.58,0.00,69.16,1,-81.98,186.82
435850,252867,208944,252888,208948,7.80,-452.55,0.00,69.16,1,-82.63,186.82
435890,252870,208936,252892,208948,8.86,-329.60,0.00,69.16,1,-77.04,186.82
435930,252886,208939,252895,208948,20.39,-203.26,0.00,69.16,1,-68.98,186.82
435970,252920,208945,252898,208947,44.59,-40.81,0.00,69.16,1,-59.34,186.82
436010,252977,208959,252902,208947,83.31,188.11,0.00,69.16,1,-46.66,186.82
436050,253023,208972,252909,208948,106.03,426.65,0.00,69.16,1,-30.09,186.82
436090,253071,208975,252918,208949,126.31,666.25,0.00,69.16,1,-9.49,186.82
436130,253109,208982,252928,208951,134.73,875.38,0.00,69.16,1,14.00,186.82
436170,253170,208996,252940,208953,160.50,1106.51,0.00,69.16,1,39.52,186.82
436210,253221,209001,252954,208954,173.44,1320.95,0.00,69.16,1,66.40,186.82
436250,253255,209010,252968,208957,170.09,1479.39,0.00,69.16,1,93.34,186.82
436290,253286,209003,252983,208958,164.89,1589.24,0.00,69.16,1,119.64,186.82
436330,253252,209001,252994,208959,107.33,1522.95,0.00,69.16,1,141.16,186.82
436370,253295,209015,253005,208961,123.27,1513.32,0.00,69.16,1,158.42,186.82
436410,253215,208994,253012,208962,35.48,1274.07,0.00,69.16,1,167.51,186.82
436450,253085,208974,253013,208962,-77.50,789.18,1000.00,69.57,1,163.63,250.14
436490,252963,208961,253010,208962,-163.59,183.67,0.00,69.57,1,146.39,250.14
436530,252909,208961,253004,208962,-178.42,-327.77,0.00,69.57,1,115.29,250.14
436570,252913,208962,253001,208962,-143.03,-633.26,0.00,69.57,1,77.66,250.14
436610,252954,208965,253005,208964,-83.67,-714.84,0.00,69.57,1,42.73,250.14
436650,253021,208973,253017,208966,-13.67,-593.67,0.00,69.57,1,18.17,250.14
436690,253080,208985,253030,208969,37.17,-364.93,0.00,69.57,1,6.46,250.14
436730,253104,209007,253044,208973,50.16,-152.23,0.00,69.57,1,5.44,250.14
436770,253132,209020,253057,208976,64.09,50.47,0.00,69.57,1,11.96,250.14
436810,253152,209020,253069,208980,68.95,221.40,0.00,69.57,1,22.13,250.14
436850,253179,209023,253081,208983,78.69,380.43,0.00,69.57,1,33.58,250.14
436890,253218,209031,253095,208986,96.50,551.49,0.00,69.57,1,46.46,250.14
436930,253269,209028,253110,208990,120.95,749.48,0.00,69.57,1,61.18,250.14
436970,253306,209042,253126,208994,129.52,926.52,0.00,69.57,1,77.78,250.14
437010,253343,209053,253141,208998,136.55,1083.17,0.00,69.57,1,95.97,250.14
437050,253356,209047,253154,209001,122.62,1168.60,0.00,69.57,1,114.03,250.14
437090,253369,209060,253166,209004,111.22,1205.13,0.00,69.57,1,130.14,250.14
437130,253380,209045,253177,209007,100.22,1204.58,0.00,69.57,1,143.49,250.14
437170,253383,209035,253185,209008,84.64,1163.02,0.00,69.57,1,153.15,250.14
437210,253357,209023,253191,209009,48.08,1034.08,0.00,69.57,1,158.28,250.14
437250,253416,209061,253197,209011,87.80,1038.37,0.00,69.57,1,161.81,250.14
437290,253320,209048,253198,209013,-6.72,792.19,1000.00,69.87,1,159.66,156.37
437330,253198,209037,253196,209014,-105.55,339.26,0.00,69.87,1,148.08,156.37
437370,253072,209016,253187,209014,-189.88,-236.64,0.00,69.87,1,125.42,156.37
437410,253000,209027,253179,209016,-214.73,-751.48,0.00,69.87,1,89.29,156.37
437450,253011,209022,253176,209018,-167.06,-1027.20,0.00,69.87,1,47.95,156.37
437490,253048,209034,253179,209021,-106.66,-1082.79,0.00,69.87,1,9.87,156.37
437530,253135,209046,253188,209024,-16.12,-887.15,0.00,69.87,1,-16.39,156.37
437570,253164,209064,253198,209028,10.56,-664.09,0.00,69.87,1,-29.18,156.37
437610,253128,209064,253205,209032,-20.86,-573.06,0.00,69.87,1,-33.56,156.37
437650,253122,209057,253209,209035,-22.03,-505.15,0.00,69.87,1,-33.33,156.37
437690,253124,209049,253211,209038,-16.42,-437.37,0.00,69.87,1,-33.12,156.37
437730,253133,209060,253212,209040,-6.08,-357.19,0.00,69.87,1,-33.77,0.44
437760,253171,209072,253214,209042,26.17,-209.52,0.00,69.87,1,-32.00,0.44
